Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000B68Bn1lai7If7pIfI2,09/05/2026,20:15:27,Card payment,Best Save,🍎,Groceries,-6.99,GBP,-6.99,GBP,,110 Mill Lane,,Best Save              London        GBR,,-6.99,
tx_0000B68epyn583E5i6MTTN,10/05/2026,01:40:56,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6AjWNRwcq9HgM7qAT,11/05/2026,01:42:50,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6CnqnrSvRgMK5ietX,12/05/2026,01:40:46,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6DHW1T88SMenhJkcT,12/05/2026,07:13:10,Card payment,Breeze,🫶,Entertainment,-9.50,GBP,-9.50,GBP,,,,Breeze package 1 token Rotterdam     NLD,,-9.50,
tx_0000B6DTMs6mlaxBmMFuGQ,12/05/2026,09:25:58,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Monday 11 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B6Du8ALNNouu5iqdn7,12/05/2026,14:25:51,Pot transfer,Savings Pot,,Savings,-753.00,GBP,-753.00,GBP,,,,,,-753.00,
tx_0000B6DuAB3zg8kVbEna41,12/05/2026,14:26:13,Pot transfer,Savings Pot,,Savings,1400.00,GBP,1400.00,GBP,,,,,,,1400.00
tx_0000B6DuFleT4VbyzZvlSs,12/05/2026,14:27:13,Faster payment,GILLIAN MARIE ANGEL,,General,-753.00,GBP,-753.00,GBP,Vietnam flights,,,Vietnam flights,,-753.00,
tx_0000B6EsFozodFk7DMjJuG,13/05/2026,01:39:32,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6FXpM8rU6My3ooxKD,13/05/2026,09:25:22,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Tuesday 12 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B6FpKXvlP10Txwp5jV,13/05/2026,12:41:29,Card payment,Sainsbury’s,🍏,Groceries,-5.90,GBP,-5.90,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-5.90,
tx_0000B6FrKuiEts4h6w3yy2,13/05/2026,13:03:58,Card payment,Smarkets,,Shopping,-10.00,GBP,-10.00,GBP,,1 Commodity Quay,,Smarkets               London        GBR,,-10.00,
tx_0000B6GAbMjYNruBmOEiZC,13/05/2026,16:39:50,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B6GF28n8jCnUzMk6RF,13/05/2026,17:29:29,Card payment,Prep Kitchen,🍎,Groceries,-49.50,GBP,-49.50,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-49.50,
tx_0000B6GwLmPJxR4ZO0DEh7,14/05/2026,01:34:51,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6IymPXzeCpM1yE9FD,15/05/2026,01:11:30,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Thursday 14 May,"Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B6J16aKxROnVC7sSTD,15/05/2026,01:37:33,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6JzrRQiMyzOuXCbPm,15/05/2026,12:58:20,Card payment,Anthropic,💻,Entertainment,-24.00,GBP,-24.00,GBP,,548 Market Stpmb 90375,,ANTHROPIC              SAN FRANCISCO USA,,-24.00,
tx_0000B6KbDXdteGAD2hwkpG,15/05/2026,19:56:54,Card payment,Lsp Stereo,🍸,Entertainment,-31.50,GBP,-31.50,GBP,,"The Piazza, Covent Garden",,LSP*STEREO             LONDON        GBR,,-31.50,
tx_0000B6Kdydw6Ga6CKR38mh,15/05/2026,20:27:50,Card payment,Lsp Stereo,🍸,Entertainment,-31.50,GBP,-31.50,GBP,,"The Piazza, Covent Garden",,LSP*STEREO             LONDON        GBR,,-31.50,
tx_0000B6L5c6gM1LiQyiSEG9,16/05/2026,01:37:30,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6Lk8GNFWCyNJGYKp7,16/05/2026,09:11:31,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,Travel charge for Friday 15 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.20,
tx_0000B6M4Zn9Jlaybaw9Uxe,16/05/2026,13:00:35,Card payment,Wapping Tavern,🍸,Entertainment,-20.40,GBP,-20.40,GBP,,97 Wapping Lane,,SQ *WAPPING TAVERN     London        GBR,,-20.40,
tx_0000B6MDQXUxUEc889ikPC,16/05/2026,14:39:46,Card payment,The Captain Kidd,🍸,Entertainment,-5.70,GBP,-5.70,GBP,,108 Wapping High Street,,CAPTAIN KIDD           LONDON        GBR,,-5.70,
tx_0000B6MGnm2prxRplhKyAt,16/05/2026,15:17:34,Card payment,Blue Door Hospital,🍸,Entertainment,-7.50,GBP,-7.50,GBP,,62 Wapping High Street,,SQ *BLUE DOOR HOSPITAL London        GBR,,-7.50,
tx_0000B6MLJwLBWY28o8TAhN,16/05/2026,16:08:12,Card payment,The Dickens Inn,🍺,Eating out,-7.90,GBP,-7.90,GBP,,"Marble Quay, St Katherine's Way",,DICKENS INN BAR        LONDON        GBR,,-7.90,
tx_0000B6NABcA7l4qJqcXEDB,17/05/2026,01:38:09,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6NnTJgV5resIuFhGj,17/05/2026,08:58:21,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,Travel charge for Saturday 16 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.20,
tx_0000B6OeybhZS08ne5wgN8,17/05/2026,18:57:52,Card payment,Breeze Package 3 Token,💕,General,-21.00,GBP,-21.00,GBP,,,,Breeze package 3 token Rotterdam     NLD,,-21.00,
tx_0000B6Om2d13CpIpjVEfFR,17/05/2026,20:17:02,Faster payment,IBKR,,General,-1.00,GBP,-1.00,GBP,OBK522596984,,,OBK522596984,,-1.00,
tx_0000B6PAYtLyOfKVTuSd2g,18/05/2026,00:51:47,Card payment,Transport for London,🚆,Transport,-14.80,GBP,-14.80,GBP,Travel charge for Sunday 17 May,"Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-14.80,
tx_0000B6PF3kvCCCyrhpAHOj,18/05/2026,01:42:11,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6Pl0tNtTJOzIqknxc,18/05/2026,07:40:14,Card payment,Pret,☕,Eating out,-5.79,GBP,-5.79,GBP,,25 Villiers Street,,PRET A MANGER          London        GBR,,-5.79,
tx_0000B6QWnQT2T8ghtB7as8,18/05/2026,16:35:38,Card payment,Tesco,🍏 ,Groceries,-5.85,GBP,-5.85,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-5.85,
tx_0000B6RK9qEsE9hsYwOU7u,19/05/2026,01:48:44,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6RR7jcSZDehuc2bMA,19/05/2026,03:06:47,Direct Debit,Virgin Media,,Entertainment,-33.99,GBP,-33.99,GBP,111850705001,,,111850705001,,-33.99,
tx_0000B6S0JhJWSeEd3XoPFR,19/05/2026,09:41:07,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Monday 18 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B6S3zeCmi1KFONA707,19/05/2026,10:22:19,Monzo-to-Monzo,Michael Degroot,,General,11.33,GBP,11.33,GBP,,,,,,,11.33
tx_0000B6S5oR5pJsNQDcBVfl,19/05/2026,10:42:42,Card payment,Apple,🍎 ,Entertainment,-16.99,GBP,-16.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-16.99,
tx_0000B6ScLm05nu3OTSY1lB,19/05/2026,16:47:17,Card payment,Formnutrition.com,🍎,Shopping,-43.20,GBP,-43.20,GBP,,Great Western Studios65 Alfred Road,,FORMNUTRITION.COM      LONDON        GBR,,-43.20,
tx_0000B6Sh6cDyMumAXPekyI,19/05/2026,17:40:35,Card payment,Uber Eats,🍽,Eating out,-18.21,GBP,-18.21,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-18.21,
tx_0000B6TOowQCvslJcapPhD,20/05/2026,01:50:24,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6TvNQ3wQqzQUi3A82,20/05/2026,07:55:12,Card payment,Londis,🛒,Groceries,-7.30,GBP,-7.30,GBP,,33 Mill Lane,,LONDIS                 UNITED KINGDO GBR,,-7.30,
tx_0000B6UOOWuVM3dIm5iblR,20/05/2026,13:20:20,Pot transfer,Savings Pot,,Savings,453.00,GBP,453.00,GBP,,,,,,,453.00
tx_0000B6UOQGEkJl4IgNFKUr,20/05/2026,13:20:39,Card payment,Smarkets,,Shopping,-240.00,GBP,-240.00,GBP,,1 Commodity Quay,,Smarkets               London        GBR,,-240.00,
tx_0000B6UdsEYtdaI5mm25Vx,20/05/2026,16:13:47,Card payment,Transport for London,🚆,Transport,-6.70,GBP,-6.70,GBP,Travel charge for Tuesday 19 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.70,
tx_0000B6UlZXMiIkiHfdmH2n,20/05/2026,17:40:03,Card payment,Hair J,✂️,General,-25.00,GBP,-25.00,GBP,,67 Mill Lane,,HAIR J                 LONDON        GBR,,-25.00,
tx_0000B6UrdaGU3wciUxyWcz,20/05/2026,18:48:00,Card payment,Anchor Bankside,🍻,Entertainment,-16.40,GBP,-16.40,GBP,,34 Park Street,,ANCHOR BANKSIDE (SOUTH SOUTHWARK     GBR,,-16.40,
tx_0000B6VAig0445R5uXddz8,20/05/2026,22:21:49,Card payment,Oblix At The Shard,🍽,Eating out,-64.00,GBP,-64.00,GBP,,31 Saint Thomas Street,,Oblix at the Shard     London        GBR,,-64.00,
tx_0000B6VRhLCPcBdMKUMYmh,21/05/2026,01:32:04,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6VTZFsNip07PbGXrw,21/05/2026,01:53:01,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,Travel charge for Wednesday 20 May,Victoria Street,,TfL Travel Charge      LONDON        GBR,,-6.20,
tx_0000B6WL937bunBX94ShHu,21/05/2026,11:53:21,Card payment,Chequers Sandwich Bar,🥪,Eating out,-9.00,GBP,-9.00,GBP,,47 Bedford Street,,Chequers Sandwich Bar  London        GBR,,-9.00,
tx_0000B6XXJD8quP51BjRfnd,22/05/2026,01:44:22,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6YDFlYDENNAmwCMxY,22/05/2026,09:34:21,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Thursday 21 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B6YPqCg33HL08JdP0c,22/05/2026,11:55:24,Card payment,www stadiummk com,🏨,Holidays,-1.00,GBP,-1.00,GBP,,Stadium Way,,WWW STADIUMMK COM      MILTON KEYNES GBR,,-1.00,
tx_0000B6ZbIjoAl4oTyI9gaD,23/05/2026,01:38:31,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6aCmRvJVygaNGJ1Yv,23/05/2026,08:38:28,Card payment,Londis,🛒,Groceries,-21.07,GBP,-21.07,GBP,,33 Mill Lane,,LONDIS                 UNITED KINGDO GBR,,-21.07,
tx_0000B6aHVbVZ7pe0Ms06YE,23/05/2026,09:31:27,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,Travel charge for Friday 22 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.20,
tx_0000B6aLDzaPGSRs2YpZ4r,23/05/2026,10:13:05,Card payment,Breeze,🫶,Entertainment,-9.50,GBP,-9.50,GBP,,,,Breeze package 1 token Rotterdam     NLD,,-9.50,
tx_0000B6afctSt9tKxCGMyIb,23/05/2026,14:01:41,Card payment,Oc Brockwell,🍎,Groceries,-24.00,GBP,-24.00,GBP,,6th Floor,,SQ *OC BROCKWELL       London        GBR,,-24.00,
tx_0000B6amWZPrUBhIZ0cK5B,23/05/2026,15:18:59,Card payment,Oc Brockwell,🍎,Groceries,-14.80,GBP,-14.80,GBP,,6th Floor,,SQ *OC BROCKWELL       London        GBR,,-14.80,
tx_0000B6attB8KdNUGMBqlWt,23/05/2026,16:41:30,Card payment,Oc Brockwell,🍎,Groceries,-18.05,GBP,-18.05,GBP,,6th Floor,,SQ *OC BROCKWELL       London        GBR,,-18.05,
tx_0000B6b4KEa4vIzne0fBYa,23/05/2026,18:38:27,Card payment,Oc Brockwell,🍎,Groceries,-20.25,GBP,-20.25,GBP,,6th Floor,,SQ *OC BROCKWELL       London        GBR,,-20.25,
tx_0000B6bJlQXY49KJrlu8u4,23/05/2026,21:31:26,Card payment,Uber,🚖,Transport,-54.97,GBP,-54.97,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-54.97,
tx_0000B6bJv0PG5MCVqEeiIN,23/05/2026,21:33:10,Card payment,Bolt,🚖,Transport,-63.74,GBP,-63.74,GBP,,,,BOLT.EUO2605232133     London        GBR,,-63.74,
tx_0000B6bJyyqjobmLkNYb6P,23/05/2026,21:33:53,Card payment,Bolt,🚖,Transport,63.74,GBP,63.74,GBP,,,,BOLT.EUO2605232133     London        GBR,,,63.74
tx_0000B6bL13ej16HCGasUhF,23/05/2026,21:45:28,Card payment,Bolt,🚖,Transport,-63.54,GBP,-63.54,GBP,,Studio 4 114 Power Road,,BOLT.EUO2605232145     London        GBR,,-63.54,
tx_0000B6bLZu5gZUhCWcrxac,23/05/2026,21:51:46,Card payment,Uber,🚖,Transport,54.97,GBP,54.97,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,54.97
tx_0000B6bPCduowc4rKir58b,23/05/2026,22:32:23,Card payment,Kings Chikn,🍴,Eating out,-20.95,GBP,-20.95,GBP,,102 East Hill,,KINGS CHIKN            LONDON        GBR,,-20.95,
tx_0000B6bPJEgR9e1IPwDUpP,23/05/2026,22:33:34,Card payment,Alma Food And Wine,🍎,Groceries,-8.00,GBP,-8.00,GBP,,98 East Hill,,Alma Food and Wine     London        GBR,,-8.00,
tx_0000B6bZXmrNsn7EIphUGI,24/05/2026,00:28:15,Card payment,Bolt,🚖,Transport,-7.40,GBP,-7.40,GBP,,Studio 4 114 Power Road,,BOLT.EUO2605232145     London        GBR,,-7.40,
tx_0000B6bb8PlonDeNUXBguJ,24/05/2026,00:46:04,Card payment,Bolt,🚖,Transport,-36.49,GBP,-36.49,GBP,,Studio 4 114 Power Road,,BOLT.EUO2605240045     London        GBR,,-36.49,
tx_0000B6belxggvG1dPqUWCg,24/05/2026,01:26:50,Card payment,Transport for London,🚆,Transport,-7.45,GBP,-7.45,GBP,Travel charge for Saturday 23 May,Victoria Street,,TfL Travel Charge      LONDON        GBR,,-7.45,
tx_0000B6bgg1xSKeqqpadGba,24/05/2026,01:48:10,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6cMVtj8HCXvHyvhmV,24/05/2026,09:36:57,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B6cZgtF5iVUmBePHco,24/05/2026,12:04:36,Card payment,Tesco,🍏 ,Groceries,-11.05,GBP,-11.05,GBP,,59 Fortune Green Road,,TESCO STORES 5861      LONDON        GBR,,-11.05,
tx_0000B6djtiVo7JvTxE82Kb,25/05/2026,01:33:31,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6e4onAnSRdeKDkvmV,25/05/2026,05:28:06,Card payment,Microsoft Pc Game Pass,👾,Entertainment,-10.99,GBP,-10.99,GBP,,"Microsoft Campus, Thames Valley Park",,"MICROSOFT*PC GAME PASS READING, BERK GBR",,-10.99,
tx_0000B6eVXgNo9D7AnMCxsa,25/05/2026,10:27:33,Monzo-to-Monzo,Joseph Buckett,🚖,Transport,18.24,GBP,18.24,GBP,,,,Bill split for Bolt,,,18.24
tx_0000B6f7c6XocOtEoEU3DV,25/05/2026,17:34:08,Card payment,Tesco,🍏 ,Groceries,-38.63,GBP,-38.63,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-38.63,
tx_0000B6fFGSyHM3zxXMu30r,25/05/2026,18:59:52,Faster payment,NATHAN CURLEY,,Income,15.00,GBP,15.00,GBP,p,,,p,,,15.00
tx_0000B6fobjlfb5NwrEyz6x,26/05/2026,01:35:53,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B6gi43hCatQqK6Klvt,26/05/2026,11:57:17,Card payment,Tesco,🍏 ,Groceries,-5.50,GBP,-5.50,GBP,,125 Strand,,TESCO STORES           LONDON        GBR,,-5.50,
tx_0000B6hcpqFfTctrt4tQTh,26/05/2026,22:33:24,Card payment,Smarkets,,Shopping,-150.00,GBP,-150.00,GBP,,1 Commodity Quay,,Smarkets               London        GBR,,-150.00,
tx_0000B6iNuCL7zX5J1ZBYMm,27/05/2026,07:20:49,Monzo-to-Monzo,Anna Fountain,,General,15.00,GBP,15.00,GBP,Taxi xxx thanks b xx,,,,,,15.00
tx_0000B6iaF0ZA9x5HOXEaXJ,27/05/2026,09:39:02,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,Travel charge for Tuesday 26 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B6iwXXqzKm8bk7VYdG,27/05/2026,13:48:54,Card payment,Breeze Package 3 Token,💕,General,-21.00,GBP,-21.00,GBP,,,,Breeze package 3 token Rotterdam     NLD,,-21.00,
tx_0000B6j2owU3c2u3LEQTQI,27/05/2026,14:59:16,Card payment,Londis,🛒,Groceries,-23.57,GBP,-23.57,GBP,,33 Mill Lane,,LONDIS                 UNITED KINGDO GBR,,-23.57,
tx_0000B6j98I95tjFDaSOPtC,27/05/2026,16:10:00,Card payment,Tesco,🍏 ,Groceries,-5.75,GBP,-5.75,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-5.75,
tx_0000B6j9IFitl8WAuBrMwM,27/05/2026,16:11:48,Card payment,Sainsbury’s,🍏,Groceries,-1.45,GBP,-1.45,GBP,,204 West End Lane,,SAINSBURYS- LONDON WES LONDON        GBR,,-1.45,
tx_0000B6jPsnVLEkxkmANmHz,27/05/2026,19:17:41,Card payment,West Nine Food & Wine,🍎,Groceries,-19.96,GBP,-19.96,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-19.96,
tx_0000B6kd5GKjN4V5fcHDt5,28/05/2026,09:20:19,Card payment,Grocery Post,🍎,Groceries,-17.40,GBP,-17.40,GBP,,280 West End Lane,,SQ *GROCERY POST - WES London        GBR,,-17.40,
tx_0000B6kdxY3lgGhb8IrGy1,28/05/2026,09:30:08,Card payment,Transport for London,🚆,Transport,-4.50,GBP,-4.50,GBP,Travel charge for Wednesday 27 May,50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-4.50,
tx_0000B6lJ4HYLXz1Y4Hwem2,28/05/2026,17:10:45,Card payment,Tesco,🍏 ,Groceries,-11.30,GBP,-11.30,GBP,,125 Strand,,TESCO STORES           LONDON        GBR,,-11.30,
tx_0000B6lVebQKLRhxfP4hmc,28/05/2026,19:31:46,Card payment,Tesco,🍏 ,Groceries,-4.40,GBP,-4.40,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-4.40,
tx_0000B6lXPQAK7V1csWMvdR,28/05/2026,19:51:26,Card payment,Smarkets,,Shopping,251.85,GBP,251.85,GBP,,Level 7  The Hedge  Triq Ir-rampa Ta  San Gil,,Smarkets Malta Limited St. Julians   MLT,,,251.85
tx_0000B6lvD071Yb5reOcEa2,29/05/2026,00:18:07,Faster payment,Darktrace Holdings Ltd,,Income,3673.59,GBP,3673.59,GBP,00010053253,,,00010053253,,,3673.59
tx_0000B6m9XeYKJEW1Vj3d9Z,29/05/2026,02:58:43,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,Travel charge for Thursday 28 May,Victoria Street,,TfL Travel Charge      LONDON        GBR,,-6.20,
tx_0000B6mAF66pjKZfJatfhC,29/05/2026,03:06:34,Direct Debit,Virgin Active,,Entertainment,-96.00,GBP,-96.00,GBP,006800150823010020,,,006800150823010020,,-96.00,
tx_0000B6mbAqeHy1iIHVtPvw,29/05/2026,08:08:20,Pot transfer,My Bills Pot,,Transfers,-161.00,GBP,-161.00,GBP,,,,,,-161.00,
tx_0000B6mbFFMg12pucXle8P,29/05/2026,08:09:08,Pot transfer,Money Pot,,Transfers,-560.00,GBP,-560.00,GBP,,,,,,-560.00,
tx_0000B6mbGALw8Tj9n1Ts1c,29/05/2026,08:09:18,Pot transfer,Food  Pot,,Transfers,-200.00,GBP,-200.00,GBP,,,,,,-200.00,
tx_0000B6mbGxxXhR55NdfOhm,29/05/2026,08:09:26,Pot transfer,Bills Pot,,Transfers,-200.00,GBP,-200.00,GBP,,,,,,-200.00,
tx_0000B6mbHse0wiYZ1W8II1,29/05/2026,08:09:36,Pot transfer,Gym Pot,,Transfers,-96.00,GBP,-96.00,GBP,,,,,,-96.00,
tx_0000B6mbJ73UqrpCFHSQqp,29/05/2026,08:09:50,Pot transfer,Rent Pot,,Transfers,-1349.00,GBP,-1349.00,GBP,,,,,,-1349.00,
tx_0000B6mbKOJWAeG4N7fmzr,29/05/2026,08:10:04,Pot transfer,Savings Pot,,Savings,-500.00,GBP,-500.00,GBP,,,,,,-500.00,
tx_0000B6mfU9XEN9rutEFrD2,29/05/2026,08:56:39,Card payment,Trainline,🚄,Transport,-68.35,GBP,-68.35,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-68.35,
tx_0000B6mhk8OSaHC3nF5Moe,29/05/2026,09:21:57,Bank transfer,Joseph Buckett,,Income,1158.00,GBP,1158.00,GBP,Rent,,,Rent,,,1158.00
tx_0000B6mhnYhxCiZ89oKXRO,29/05/2026,09:22:34,Pot transfer,Rent Pot,,Transfers,-1158.00,GBP,-1158.00,GBP,,,,,,-1158.00,
